 		 Inside Next Frame Transformation Method
1	0.000373708	-0.000373708	1	13.1241	4.56198
1	0.000694061	-0.000694061	1	12.9559	6.01827
1	0.00045042	-0.00045042	1	12.4843	7.11677
1	-0.000156812	0.000156812	1	11.8313	7.62178
1	0.00016359	-0.00016359	1	11.2484	8.4151
1	0.000576477	-0.000576477	1	11.1976	9.04109
0.999999	0.00147063	-0.00147063	0.999999	11.2748	9.65224
0.999996	0.00273047	-0.00273047	0.999996	9.71426	9.55626
0.999993	0.00366588	-0.00366588	0.999993	7.37396	7.21727
0.999987	0.00509294	-0.00509294	0.999987	5.79927	4.43714
0.99998	0.00634884	-0.00634884	0.99998	5.78156	1.11853
0.999977	0.00685227	-0.00685227	0.999977	8.53115	-0.677405
0.999975	0.00704579	-0.00704579	0.999975	11.4719	-2.63406
0.999973	0.00733185	-0.00733185	0.999973	14.1018	-5.70004
0.999973	0.00734956	-0.00734956	0.999973	16.3653	-9.82984
0.99999	0.00444714	-0.00444714	0.99999	20.594	-13.7287
0.999999	0.00114643	-0.00114643	0.999999	26.9653	-15.9397
0.999999	-0.00166606	0.00166606	0.999999	34.0651	-15.6752
0.999993	-0.00381772	0.00381772	0.999993	41.2004	-13.2972
0.999988	-0.00492358	0.00492358	0.999988	47.787	-9.62163
0.99999	-0.00453223	0.00453223	0.99999	53.357	-4.74925
0.999998	-0.00210265	0.00210265	0.999998	51.2036	2.83466
1	0.000362061	-0.000362061	1	39.3007	10.2379
1	0.000814067	-0.000814067	1	27.3548	13.2696
0.999999	0.00121394	-0.00121394	0.999999	15.0528	14.5652
0.999999	0.00122451	-0.00122451	0.999999	3.144	14.6833
1	0.000802176	-0.000802176	1	-7.90225	13.4314
1	-0.000335603	0.000335603	1	-17.794	11.9864
0.999999	-0.00124155	0.00124155	0.999999	-27.8189	10.5847
0.999997	-0.00260866	0.00260866	0.999997	-36.1752	8.43472
0.999992	-0.00402945	0.00402945	0.999992	-39.1958	6.66033
0.999978	-0.00656549	0.00656549	0.999978	-36.8451	4.37627
0.99997	-0.00780871	0.00780871	0.99997	-29.4191	3.47656
0.999962	-0.00870468	0.00870468	0.999962	-32.2303	-2.07288
0.999979	-0.00641494	0.00641494	0.999979	-35.7525	-7.35908
0.99999	-0.00446317	0.00446317	0.99999	-34.6605	-6.29692
0.999997	-0.00229953	0.00229953	0.999997	-34.7886	-5.27537
0.999998	-0.00186211	0.00186211	0.999998	-33.3779	-5.38939
0.999999	-0.00156135	0.00156135	0.999999	-32.7243	-8.15731
1	-0.000985968	0.000985968	1	-33.6819	-12.8424
1	9.05109e-006	-9.05109e-006	1	-34.8328	-16.6649
0.999999	0.00155126	-0.00155126	0.999999	-34.8837	-18.7035
0.999995	0.00303295	-0.00303295	0.999995	-32.8015	-17.8985
0.999994	0.00342592	-0.00342592	0.999994	-28.4685	-15.4893
0.999996	0.00283286	-0.00283286	0.999996	-22.7164	-12.7215
0.999997	0.00229867	-0.00229867	0.999997	-18.1916	-9.78647
0.999998	0.00216379	-0.00216379	0.999998	-17.4473	-7.15946
0.999998	0.00222766	-0.00222766	0.999998	-16.9027	-4.12649
0.999995	0.00307436	-0.00307436	0.999995	-17.3415	-0.906905
0.999991	0.00418721	-0.00418721	0.999991	-18.4918	2.4805
0.999986	0.00528238	-0.00528238	0.999986	-20.4734	6.16271
0.999981	0.00613421	-0.00613421	0.999981	-21.0933	9.91103
0.999979	0.0065468	-0.0065468	0.999979	-19.088	14.513
0.999972	0.00753296	-0.00753296	0.999972	-16.0641	19.0114
0.999961	0.00879886	-0.00879886	0.999961	-13.4578	22.5019
0.999966	0.00820219	-0.00820219	0.999966	-11.1734	21.9758
0.999961	0.00877672	-0.00877672	0.999961	-5.14296	21.6663
0.99997	0.00773881	-0.00773881	0.99997	2.60502	19.9273
0.999988	0.00483507	-0.00483507	0.999988	10.4651	17.5098
0.999996	0.00290327	-0.00290327	0.999996	17.7497	14.2093
0.999999	0.00143032	-0.00143032	0.999999	23.598	6.31492
1	-0.000838423	0.000838423	1	33.6082	-9.63376
0.999997	-0.00263766	0.00263766	0.999997	36.7763	-19.7691
0.999993	-0.00379957	0.00379957	0.999993	36.7506	-24.3008
0.999997	-0.00244564	0.00244564	0.999997	33.4858	-24.0449
0.999997	-0.00258109	0.00258109	0.999997	30.9893	-26.4201
0.999996	-0.0028617	0.0028617	0.999996	28.5726	-26.5033
0.999994	-0.00339432	0.00339432	0.999994	26.6887	-23.8141
0.999995	-0.00325802	0.00325802	0.999995	26.601	-18.3551
0.999996	-0.00285793	0.00285793	0.999996	27.6874	-11.3508
0.999997	-0.00253701	0.00253701	0.999997	29.0142	-3.00748
0.999994	-0.00336284	0.00336284	0.999994	28.9812	3.47415
0.999987	-0.00504322	0.00504322	0.999987	28.8121	8.68317
0.999979	-0.00644674	0.00644674	0.999979	26.842	12.8782
0.999967	-0.00816082	0.00816082	0.999967	20.8771	16.2929
0.999955	-0.00945832	0.00945832	0.999955	19.4539	18.4955
0.999934	-0.011462	0.011462	0.999934	22.8855	18.4289
0.999909	-0.0135153	0.0135153	0.999909	23.7343	16.4517
0.999907	-0.0136059	0.0136059	0.999907	18.991	9.29409
0.999943	-0.0107067	0.0107067	0.999943	15.4781	6.73563
0.999955	-0.00945285	0.00945285	0.999955	12.455	6.23942
0.999952	-0.00976981	0.00976981	0.999952	14.327	5.64353
0.999974	-0.00722771	0.00722771	0.999974	7.59183	3.23502
1	-0.000979954	0.000979954	1	-12.1725	-4.21038
0.999993	0.00379628	-0.00379628	0.999993	-26.3769	-12.7313
0.999982	0.00595988	-0.00595988	0.999982	-34.6765	-19.3631
0.999985	0.00541386	-0.00541386	0.999985	-34.8699	-22.0407
0.999992	0.00398096	-0.00398096	0.999992	-29.0033	-21.7307
0.999991	0.00429963	-0.00429963	0.999991	-27.9186	-21.5012
0.999988	0.00481847	-0.00481847	0.999988	-28.666	-19.9385
0.999988	0.00499812	-0.00499812	0.999988	-28.8485	-16.7749
0.999989	0.00478917	-0.00478917	0.999989	-28.0388	-12.8412
0.999987	0.00517066	-0.00517066	0.999987	-27.6182	-8.23293
0.999986	0.00536115	-0.00536115	0.999986	-27.5492	-3.94205
0.999983	0.00579665	-0.00579665	0.999983	-26.1619	0.15424
0.999983	0.00587053	-0.00587053	0.999983	-22.8643	4.06375
0.999981	0.00616296	-0.00616296	0.999981	-19.581	7.66891
0.99998	0.00629017	-0.00629017	0.99998	-16.1973	10.701
0.99998	0.00632761	-0.00632761	0.99998	-14.079	12.741
0.99998	0.00637967	-0.00637967	0.99998	-13.2479	11.888
0.999972	0.0074573	-0.0074573	0.999972	-11.5099	9.77497
0.999976	0.0069688	-0.0069688	0.999976	-6.6667	7.03551
0.999979	0.00654419	-0.00654419	0.999979	1.02267	7.19052
0.99999	0.00440808	-0.00440808	0.99999	7.96221	6.6412
0.999998	0.00187359	-0.00187359	0.999998	15.5886	5.51468
1	-0.00050895	0.00050895	1	23.8435	4.78434
0.999996	-0.00294924	0.00294924	0.999996	31.5409	3.4025
0.999987	-0.00502276	0.00502276	0.999987	37.6652	1.15856
0.999983	-0.00584624	0.00584624	0.999983	42.57	-1.5264
0.999988	-0.0048171	0.0048171	0.999988	46.1886	-4.14056
0.999997	-0.00254585	0.00254585	0.999997	48.3077	-6.53492
1	-0.00038025	0.00038025	1	49.001	-8.36313
1	0.000558472	-0.000558472	1	47.862	-10.2964
1	0.000866072	-0.000866072	1	39.3639	-10.5768
1	0.000177515	-0.000177515	1	30.1132	-9.81077
0.999999	-0.00107142	0.00107142	0.999999	18.7461	-7.88479
0.999997	-0.00256624	0.00256624	0.999997	3.99636	-4.84842
0.999995	-0.00316055	0.00316055	0.999995	-16.7833	-0.476388
0.999998	-0.00181216	0.00181216	0.999998	-38.0824	4.2062
0.999996	-0.00266417	0.00266417	0.999996	-50.6576	7.38144
0.999994	-0.00356289	0.00356289	0.999994	-55.2619	7.92424
0.999998	-0.00218216	0.00218216	0.999998	-58.0195	8.25505
0.999999	0.00139927	-0.00139927	0.999999	-65.5604	12.9274
